label,text
0,RT @realDonaldTrumpCanada was caught; red handed; putting up a fraudulent advertisement on Ronald Reagan’s Speech on Tariffs. The Reagan Foundation said that they; “created an ad campaign using selective audio and video of President Ronald Reagan. The ad misrepresents the Presidential Radio Address;” and “did not seek nor receive permission to use and edit the remarks. The Ronald Reagan Presidential Foundation and Institute is reviewing its legal options in this matter.” The sole purpose of this FRAUD was Canada’s hope that the United States Supreme Court will come to their “rescue” on Tariffs that they have used for years to hurt the United States. Now the United States is able to defend itself against high and overbearing Canadian Tariffs (and those from the rest of the World as well!). Ronald Reagan LOVED Tariffs for purposes of National Security and the Economy; but Canada said he didn’t! Their Advertisement was to be taken down; IMMEDIATELY; but they let it run last night during the World Series; knowing that it was a FRAUD. Because of their serious misrepresentation of the facts; and hostile act; I am increasing the Tariff on Canada by 10% over and above what they are paying now. Thank you for your attention to this matter!
0,https://www.dailysignal.com/2025/10/22/trumps-middle-east-triumph-embarrassed-self-proclaimed-experts/
0,https://www.foxnews.com/opinion/new-high-tech-tool-trump-using-secure-our-border
0,https://www.foxnews.com/politics/scoop-trumps-memphis-crime-crackdown-locates-dozens-missing-kids-removes-109-gangbangers-from-streets
0,https://dailycaller.com/2025/10/22/jeff-merkley-floor-speech-government-shutdown/
0,https://www.foxnews.com/us/new-york-city-ice-raid-nets-9-arrests-illegal-aliens-from-west-africa-4-protesters-also-arrested
0,https://justthenews.com/government/security/deadly-serious-trump-counterterrorism-program-kills-370-jihadists-9-months
0,Canada was caught; red handed; putting up a fraudulent advertisement on Ronald Reagan’s Speech on Tariffs. The Reagan Foundation said that they; “created an ad campaign using selective audio and video of President Ronald Reagan. The ad misrepresents the Presidential Radio Address;” and “did not seek nor receive permission to use and edit the remarks. The Ronald Reagan Presidential Foundation and Institute is reviewing its legal options in this matter.” The sole purpose of this FRAUD was Canada’s hope that the United States Supreme Court will come to their “rescue” on Tariffs that they have used for years to hurt the United States. Now the United States is able to defend itself against high and overbearing Canadian Tariffs (and those from the rest of the World as well!). Ronald Reagan LOVED Tariffs for purposes of National Security and the Economy; but Canada said he didn’t! Their Advertisement was to be taken down; IMMEDIATELY; but they let it run last night during the World Series; knowing that it was a FRAUD. Because of their serious misrepresentation of the facts; and hostile act; I am increasing the Tariff on Canada by 10% over and above what they are paying now. Thank you for your attention to this matter!
0,We have a very strong PEACE in the Middle East; and I believe it has a good chance of being EVERLASTING. Hamas is going to have to start returning the bodies of the deceased hostages; including two Americans; quickly; or the other Countries involved in this GREAT PEACE will take action. Some of the bodies are hard to reach; but others they can return now and; for some reason; they are not. Perhaps it has to do with their disarming; but when I said; “Both sides would be treated fairly;” that only applies if they comply with their obligations. Let’s see what they do over the next 48 hours. I am watching this very closely.
0,https://www.cnbc.com/2025/10/23/stock-market-today-live-updates.html
0,Congressman Jimmy Patronis is a MAGA Warrior who is doing a fantastic job representing Florida’s 1st Congressional District! A Fourth Generation Floridian from the beautiful Panhandle; and owner of an iconic seafood restaurant; Jimmy served as the Chief Financial Officer for the Great State of Florida for seven years; prior to becoming a very distinguished Congressman. In the U.S. House of Representatives; Jimmy is fighting tirelessly to Grow our Economy; Cut Taxes and Regulations; Promote MADE IN THE U.S.A.; Unleash American Energy DOMINANCE; Keep our now very Secure Border; SECURE; Stop Migrant Crime; Strengthen our Incredible Military/Veterans; and Defend our always under siege Second Amendment. Jimmy Patronis has my Complete and Total Endorsement for Re-Election – HE WILL NEVER LET YOU DOWN!
0,Richard Hudson is a Great Man; and TREMENDOUS Congressman; who is doing an outstanding job representing the wonderful people of North Carolina’s 9th Congressional District. As Chairman of the National Republican Congressional Committee (NRCC); Richard is working tirelessly with me to help elect smart; tough; and 100% America First Patriots. Together; we won the 2024 Elections down ballot in a LANDSLIDE; and; based on the incredible SUCCESS we are having; are poised to WIN BIG in the 2026 Midterms. In Congress; Richard is fighting hard to Grow the Economy; Cut Taxes and Regulations; Promote MADE IN THE U.S.A.; Unleash American Energy DOMINANCE; Keep our now very Secure Border; SECURE; Stop Migrant Crime; Support our Military/Veterans; and Defend our always under siege Second Amendment. Richard Hudson has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!
0,Congressman David Rouzer is a terrific Representative for the incredible people of North Carolina’s 7th Congressional District! A Proven Leader; David served as a Highly Respected State Senator and Small Businessman; prior to becoming a very distinguished U.S. Congressman. In Congress; he is fighting tirelessly to Champion our Amazing Farmers and Ranchers; Grow our Economy; Cut Taxes and Regulations; Advance American Energy DOMINANCE; Promote MADE IN THE U.S.A.; Keep our now very Secure Border; SECURE; Stop Migrant Crime; Advocate for our Great Military/Veterans; and Protect our always under siege Second Amendment. David Rouzer has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!
0,Congressman Addison McDowell is an America First Patriot; who is doing a fantastic job representing North Carolina’s 6th Congressional District! A MAGA Warrior; Addison previously worked for Senator Ted Budd and Congressman Richard Hudson (Two outstanding leaders from the Great State of North Carolina!); prior to becoming a distinguished and Highly Respected Congressman. In Congress; Addison is fighting tirelessly to Champion our Great Farmers and American Agriculture; Cut Taxes and Regulations; Promote MADE IN THE U.S.A.; Advance American Energy DOMINANCE; Keep our now very Secure Border; SECURE; Strengthen our Military/Veterans; and Protect our always under siege Second Amendment. Addison McDowell has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!
0,Congressman Jack Bergman is a Tremendous Champion for the Great People of Michigan's 1st Congressional District! A retired Lieutenant General of the U.S. Marine Corps; Jack bravely served our Nation in combat; and continues to make our Country proud in Congress. Jack is fighting tirelessly to Champion our Amazing Farmers and Ranchers; Advocate for the Working Men and Women of Michigan; Promote MADE IN THE U.S.A.; Cut Taxes and Regulations; Advance American Energy DOMINANCE; Keep our now very Secure Border; SECURE; Stop Migrant Crime; Strengthen our Military/Veterans; and Defend our always under siege Second Amendment. Jack Bergman has my Complete and Total Endorsement – HE WILL NEVER LET YOU DOWN!
0,Congresswoman Lisa McClain is a Fantastic Advocate for the Great People of Michigan’s 9th Congressional District! As the Chair of the House Republican Conference; Lisa is doing a truly fantastic job advancing our America First Agenda. She is working tirelessly to Grow our Economy; Cut Taxes and Regulations; Champion our Great Farmers and American Agriculture; Promote MADE IN THE U.S.A.; Advance American Energy DOMINANCE; Keep our now very Secure Border; SECURE; Stop Migrant Crime; Ensure LAW AND ORDER; Strengthen our Incredible Military/Veterans; and Defend our always under siege Second Amendment. Lisa McClain has my Complete and Total Endorsement for Re-Election — SHE WILL NEVER LET YOU DOWN!
0,Greg Steube is a tremendous Representative for the Great People of Florida’s 17th Congressional District! A Former Captain of the U.S. Army JAG Corps; Greg knows the Wisdom and Courage that is required to Defend our Country; Support our Incredible Military/Veterans; and Champion PEACE THROUGH STRENGTH. In Congress; Greg is working hard to Keep our now very Secure Border; SECURE; Stop Migrant Crime; Ensure LAW AND ORDER; Grow our Economy; Cut Taxes and Regulations; Promote MADE IN THE U.S.A.; Champion Small Business; Advance American Energy DOMINANCE; and Defend our always under siege Second Amendment. Greg Steube has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!
0,Congressman Mike Haridopolos is an America First Patriot who is doing a fantastic job representing Florida’s 8th Congressional District! A former Teacher; successful Businessman; and now; as U.S. Congressman; Mike has strongly served his Community with a career “loaded up” with accolades and wins. In Congress; he is fighting tirelessly to Grow our Economy; Cut Taxes and Regulations; Promote MADE IN THE U.S.A.; Champion American Energy DOMINANCE; Keep our now very Secure Border; SECURE; Stop Migrant Crime; Strengthen our Military/Veterans; and Defend our always under siege Second Amendment. Mike Haridopolos has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!
0,Congressman Randy Fine is a MAGA Warrior who is doing a fantastic job representing Florida’s 6th Congressional District! A Harvard Educated and Successful Businessman; Randy was a Highly Respected State Legislator; prior to becoming a distinguished U.S. Congressman. He loves the Great People of the Sunshine State; which I won THREE TIMES in 2016; 2020; and 2024! In Congress; Randy is fighting tirelessly to Grow our Economy; Cut Taxes and Regulations; Promote MADE IN THE U.S.A.; Advance American Energy DOMINANCE; Keep our now very Secure Border; SECURE; Stop Migrant Crime; Champion our Military/Veterans; Defend our always under siege Second Amendment; and Restore PEACE THROUGH STRENGTH. Randy Fine has my Complete and Total Endorsement – HE WILL NOT LET YOU DOWN!
0,Congressman Jeff Hurd is an incredible Representative for the Great People of Colorado’s 3rd Congressional District! Jeff has a strong Record of SUCCESS; and resounding support from his Community. In Congress; he is fighting tirelessly to Keep our now very Secure Border; SECURE; Support our Incredible Military/Veterans; Advance American Energy DOMINANCE; Grow the Economy; Cut Taxes and Regulations; Promote MADE IN THE U.S.A.; Defend our always under siege Second Amendment; and Ensure PEACE THROUGH STRENGTH. Jeff Hurd has my Complete and Total Endorsement for Re-Election — HE WILL NOT LET YOU DOWN!
0,Congressman Andy Ogles is doing a fantastic job representing the incredible people of Tennessee’s 5th Congressional District! Andy is a Conservative Warrior who has strong support from his Community. In Congress; he is fighting tirelessly to Grow our Economy; Cut Taxes and Regulations; Promote MADE IN THE U.S.A. and American Energy DOMINANCE; Safeguard our Elections; Keep our now very Secure Border; SECURE; Stop Migrant Crime; Strengthen our Military/Veterans; and Defend our always under siege Second Amendment. Andy Ogles my Complete and Total Endorsement for Re-Election – HE WILL NOT LET YOU DOWN!
0,Congressman Marlin Stutzman is an America First Patriot; who is doing an incredible job representing the wonderful people of Indiana’s 3rd Congressional District! A Fourth Generation Farmer; Marlin is a strong and effective Voice for American Agriculture. In Congress; he is fighting tirelessly to Grow our Economy; Cut Taxes and Regulations; Promote MADE IN THE U.S.A.; Advance American Energy DOMINANCE; Keep our now very Secure Border; SECURE; Stop Migrant Crime; Strengthen our Military/Veterans; and Defend our always under siege Second Amendment. Marlin Stutzman has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!
0,Congressman Darin LaHood is a Tremendous Champion for Illinois’ 16th Congressional District! As a Member of the POWERFUL House Ways &amp; Means Committee; Darin understands the America First Policies required to Create GREAT Jobs; Cut Taxes and Regulations; Advance American Energy DOMINANCE; Promote MADE IN THE U.S.A.; and Champion our Nation’s Golden Age. He is fighting tirelessly to Keep our now very Secure Border; SECURE; Stop Migrant Crime; Strengthen our Brave Military/Veterans; and Defend our always under siege Second Amendment. Darin LaHood has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!
0,Congressman Mike Ezell is a fantastic Representative for the wonderful People of Mississippi’s 4th Congressional District! As the former Sheriff of Jackson County; and now; Highly Respected U.S. Congressman; Mike strongly supports our incredible Law Enforcement; Military; and Veterans; and knows the Wisdom and Courage it takes to Ensure LAW AND ORDER. In Congress; he is working tirelessly to Keep our now very Secure Border; SECURE; Stop Migrant Crime; Grow our Economy; Cut Taxes and Regulations; Promote MADE IN THE U.S.A.; Champion American Energy DOMINANCE; and Defend our always under siege Second Amendment. Mike Ezell has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!
0,Congressman Brad Knott is a terrific Representative for the incredible people of North Carolina’s 13th Congressional District! As a former Criminal Prosecutor; Brad knows the Wisdom and Courage necessary to uphold our Constitution; and ensure LAW AND ORDER. A true America First Patriot; Brad is fighting tirelessly to Strengthen our Military; Care for our Brave Veterans; Stand with our Incredible Law Enforcement; Keep our now very Secure Border; SECURE; Stop Migrant Crime; Grow our Economy; Cut Taxes and Regulations; Promote MADE IN THE U.S.A.; Advance American Energy DOMINANCE; and Defend our always under siege Second Amendment. Brad Knott has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!
0,Congressman Chuck Edwards is a MAGA Warrior who is doing a fantastic job representing North Carolina’s 11th Congressional District! A proud Businessman; Civic Leader; and Highly Respected State Senator; prior to becoming a very distinguished U.S. Congressman; Chuck has dedicated his life to serving his Community. In Congress; he is working tirelessly to Grow our Economy; Cut Taxes and Regulations; Advance Election Integrity; Champion American Energy DOMINANCE; Promote MADE IN THE U.S.A.; Keep our now very Secure Border; SECURE; Stop Migrant Crime; Strengthen our Military/Veterans; and Defend our always under siege Second Amendment. Chuck Edwards has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!
0,Congressman Greg Murphy; M.D.; is a Tremendous Champion for the incredible people of North Carolina’s 3rd Congressional District! A distinguished Surgeon and Member of the House Veterans' Affairs Committee; Greg knows the Wisdom and Courage required to Defend our Country; Support our Brave Military/Veterans; and Ensure PEACE THROUGH STRENGTH. In Congress; Greg is working hard to Grow our Economy; Cut Taxes and Regulations; Promote MADE IN THE U.S.A.; Champion American Energy DOMINANCE; Keep our now very Secure Border; SECURE; and Protect our always under siege Second Amendment. Dr. Greg Murphy has my Complete and Total Endorsement for Re-Election – HE WILL NEVER LET YOU DOWN!
0,Congressman Troy Nehls is doing a truly fantastic job representing the incredible People of Texas’ 22nd Congressional District! As former Sheriff of Fort Bend County; and brave U.S. Army Veteran; Troy strongly supports our incredible Law Enforcement; Military; and Veterans; and knows the Wisdom and Courage it takes to Ensure LAW AND ORDER. In Congress; he is fighting tirelessly to Cut Taxes and Regulations; Promote MADE IN THE U.S.A.; Champion American Energy DOMINANCE; Keep our now very Secure Border; SECURE; and Protect our always under siege Second Amendment. Troy Nehls has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!
0,Congressman Eli Crane is an America First Patriot who is doing an incredible job representing Arizona’s 2nd Congressional District! A retired Navy SEAL; Eli bravely served our Nation in combat; and is doing a fantastic job in Congress. Eli is fighting tirelessly to Grow our Economy; Cut Taxes and Regulations; Champion American Energy DOMINANCE; Promote MADE IN THE U.S.A.; Keep our now very Secure Border; SECURE; Stop Migrant Crime; Strengthen our Brave Military/Veterans; Advance Election Integrity; and Protect our always under siege Second Amendment. Eli Crane has my Complete and Total Endorsement for Re-Election – HE WILL NEVER LET YOU DOWN!
0,Just in: Documents show conclusively that Christopher Wray; Deranged Jack Smith; Merrick Garland; Lisa Monaco; and other crooked lowlifes from the failed Biden Administration; signed off on Operation Arctic Frost. They spied on Senators and Congressmen/women; and even taped their calls. They cheated and rigged the 2020 Presidential Election. These Radical Left Lunatics should be prosecuted for their illegal and highly unethical behavior!
0,Congressman Andrew Clyde is doing a truly fantastic job representing the Great People of Georgia’s 9th Congressional District!A Brave U.S. Navy Veteran; Andrew knows the Wisdom and Courage required to Defend our Country; Support our incredible Military/Veterans; and Ensure PEACE THROUGH STRENGTH. As a very successful Businessman; Andrew is working tirelessly to Create Jobs; Cut Taxes and Regulations; Strengthen our Economy; and Promote MADE IN THE U.S.A. Andrew is also relentlessly focused on helping us Keep our now very Secure Border; SECURE; Stop Migrant Crime; Promote American Energy DOMINANCE; and Defend our always under siege Second Amendment.Andrew Clyde has my Complete and Total Endorsement for Re-Election – HE WILL NEVER LET YOU DOWN!
0,THE STOCK MARKET IS STRONGER THAN EVER BEFORE BECAUSE OF TARIFFS!
0,THE UNITED STATES IS WEALTHY; POWERFUL; AND NATIONALLY SECURE AGAIN; ALL BECAUSE OF TARIFFS! THE MOST IMPORTANT CASE EVER IS IN THE UNITED STATES SUPREME COURT. GOD BLESS AMERICA!!!
0,CANADA CHEATED AND GOT CAUGHT!!!They fraudulently took a big buy ad saying that Ronald Reagan did not like Tariffs; when actually he LOVED TARIFFS FOR OUR COUNTRY; AND ITS NATIONAL SECURITY. Canada is trying to illegally influence the United States Supreme Court in one of the most important rulings in the history of our Country. Canada has long cheated on Tariffs; charging our farmers as much as 400%. Now they; and other countries; can’t take advantage of the U.S. any longer. Thank you to the Ronald Reagan Foundation for exposing this FRAUD. MAKE AMERICA GREAT AGAIN!!!
0,Ford and General Motors UP BIG on Tariffs placed on Big and Midsized Trucks coming from other countries. Thank you President Trump!
0,The Ronald Reagan Foundation has just announced that Canada has fraudulently used an advertisement; which is FAKE; featuring Ronald Reagan speaking negatively about Tariffs. The ad was for $75;000;000. They only did this to interfere with the decision of the U.S. Supreme Court; and other courts. TARIFFS ARE VERY IMPORTANT TO THE NATIONAL SECURITY; AND ECONOMY; OF THE U.S.A. Based on their egregious behavior; ALL TRADE NEGOTIATIONS WITH CANADA ARE HEREBY TERMINATED. Thank you for your attention to this matter! President DJT
0,MAKE AMERICA GREAT AGAIN!!!
0,https://truthsocial.com/users/GodWins4EVA/statuses/115420248521563639
0,https://truthsocial.com/users/mazurikl/statuses/115420273959997726
0,https://nypost.com/2025/10/22/opinion/trump-is-rebuilding-our-nations-pride-with-historic-white-house-renovations/
0,https://www.washingtonexaminer.com/news/washington-secrets/3861714/historian-craig-shirley-dismisses-trump-ballroom-critics/
0,This month is Down Syndrome Awareness Month. To all of the wonderful Down Syndrome children in our Country; and their parents; who love them so much — You are AMAZING! May God bless you.
0,I think the Democrats have gone totally crazy...they don't care about the people. I really think they have no leadership—They really should approve an extension; get the Country back to work; and get the people paid…
0,https://www.breitbart.com/politics/2025/10/21/exclusive-trumps-dhs-issues-nearly-10-billion-fines-illegals-so-they-self-deport/
0,https://www.dailywire.com/news/thune-trump-warn-democrats-republicans-are-united-and-its-time-to-end-the-shutdown
0,https://www.dailywire.com/news/trump-praises-fbi-historic-number-of-violent-criminals-have-been-arrested
0,https://www.foxnews.com/politics/trump-hosts-roundtable-efforts-thwart-cartels-human-trafficking-operations-inherited-disgrace
0,The Federal Government was preparing to “surge” San Francisco; California; on Saturday; but friends of mine who live in the area called last night to ask me not to go forward with the surge in that the Mayor; Daniel Lurie; was making substantial progress. I spoke to Mayor Lurie last night and he asked; very nicely; that I give him a chance to see if he can turn it around. I told him I think he is making a mistake; because we can do it much faster; and remove the criminals that the Law does not permit him to remove. I told him; “It’s an easier process if we do it; faster; stronger; and safer but; let’s see how you do?” The people of San Francisco have come together on fighting Crime; especially since we began to take charge of that very nasty subject. Great people like Jensen Huang; Marc Benioff; and others have called saying that the future of San Francisco is great. They want to give it a “shot.” Therefore; we will not surge San Francisco on Saturday. Stay tuned!
0,I spoke with Governor Kelly Armstrong; and informed him of my approval of $3 Million Dollars to assist in the aftermath of the major tornadoes and flooding that occurred in the beautiful State of North Dakota; which I won THREE times in 2016; 2020; and 2024. The Great People of North Dakota will make that wonderful region stronger than ever before!
0,Lee Zeldin: “The Trump EPA is committed to total transparency. I tasked my team at EPA to compile everything we know about contrails and geoengineering to release to you now publicly. I want you to know EVERYTHING I know about these topics; and without ANY exception! https://www.epa.gov/newsreleases/epa-releases-new-online-resources-giving-americans-total-transparency-issues
0,Senator Josh Hawley dismantles CNN’s narrative about President Trump’s White House renovation during a live interview.When reporter Manu Raju asked: “What about just uprooting the—you know—this is an iconic building?”Hawley exposed their faux outrage instantly:“Manu; I will just say this. I made this point yesterday; that I hear all of a sudden from my liberal friends that they’re very concerned about our history.”“Really?”“These are the same people who tore down every statue they could get their hands on in the last four years.”“Christopher Columbus; Thomas Jefferson; Theodore Roosevelt.”“They didn’t have any concern for history then. Now all of a sudden; they’re like; oh; the facade of the East Wing is iconic.”“Oh give me a break!”“I mean; give me a break.” Via Overton
0,14 people were shot over the weekend in Chicago; four DEAD! What does failed Governor Pritzker; and the equally pathetic Mayor; say now? BRING IN THE FEDERAL GOVERNMENT; AND BRING THEM IN NOW!!!
0,Ask former President Barack Hussein Obama whether or not he really believes that in 2020 Joe Biden got 15 Million more Votes than he did in 2012 (65.9 vs. 81 Million). Additionally; ask him why it is that Joe Biden “beat” Obama in every single Swing State with the Black Vote in 2020; even though Black Voters hate him; but in no other State? THE 2020 ELECTION WAS AN ILLEGAL SCAM/HOAX THAT THE PEOPLE OF OUR GREAT COUNTRY WILL NEVER FORGET!
0,I am rescuing the American Spirit by making America the “HOTTEST” Country in the World. Today Bret Baier has a GREAT Book out about another strong President; Teddy Roosevelt. Go out and get; “To Rescue the American Spirit: Teddy Roosevelt and the Birth of a Superpower.” It is really good! https://a.co/d/8Vru6mk
0,RT: https://truthsocial.com/users/realDonaldTrump/statuses/114661266771433205I just spent some time in the Oval Office with Brad Little; the GREAT Governor of Idaho. He is doing a fantastic job; and has my Complete and Total Endorsement!
0,Congratulations to Eric Trump — Such a Great Honor to be Number One!
0,“Treasury Sanctions Major Russian Oil Companies; Calls on Moscow to Immediately Agree to Ceasefire”
0,The Wall Street Journal story on the U.S.A.’s approval of Ukraine being allowed to use long range missiles deep into Russia is FAKE NEWS! The U.S. has nothing to do with those missiles; wherever they may come from; or what Ukraine does with them!
0,Wilton Simpson is the strong and highly popular Agriculture Commissioner for Florida; my “Home” State; which I love and won SIX times; including with 6.1 Million Votes in 2024; the most in History (BY FAR)! Wilton is a Fifth Generation Floridian; lifelong Egg Farmer; successful Businessman; former President of the State Senate; and now; as Agriculture Commissioner; has served the Sunshine State during a career “loaded up” with accolades and wins. A true America First Patriot; who has been with us from the very beginning; Wilton is an incredibly effective Voice for Florida Agriculture; and our amazing Farmers and Ranchers. He is fighting tirelessly to Grow our Economy; Cut Taxes and Regulations; Champion American Energy DOMINANCE; Promote MADE IN THE U.S.A.; Keep our now very Secure Border; SECURE; Stop Migrant Crime; Murderers; and other Criminals from illegally entering our Country; and Protect our always under siege Second Amendment. Commissioner Wilton Simpson has my Complete and Total Endorsement for Re-Election – HE WILL NEVER LET YOU DOWN!
0,I just informed Governor Mike Dunleavy that; based on his request; I am approving $25 Million Dollars to help Alaska recover from the major typhoon they experienced earlier this month. It is my Honor to deliver for the Great State of Alaska; which I won BIG in 2016; 2020; and 2024 — ALASKA; I WILL NEVER LET YOU DOWN!
0,I just granted $260;000 to the Leech Lake Band of Ojibwe for public assistance. These incredible people are tough; smart; and will build their community stronger than ever before!
0,I just finished speaking with Governor Jim Pillen; of the Great State of Nebraska; and told him that I have approved $15 Million Dollars for the recovery efforts from the major storms they experienced. Nebraska is a special place; and it is my Honor to support the incredible people of The Cornhusker State!
0,I just spoke with Governor Mike Kehoe; of the Great State of Missouri; and told him that I am approving $2.5 Million Dollars in individual assistance after severe storms; high winds; large hail; flash flooding; and tornadoes; which occurred earlier this year. I won “The Show Me State” three times in 2016; 2020; and 2024; and it is my Honor to deliver for these incredible Patriots!
0,Mary Barra of General Motors; and Bill Ford of Ford Motor Company; just called to thank me for putting Tariffs on Mid Size and Large Size Trucks. Their Stock has gone through the roof! They told me that; without Tariffs; it would be a very hard; long “slog” for Truck and Car Manufacturers in the United States. I told them; it’s very simple; this is a National Security matter. With the Tariffs; we have a strong and powerful Economy and Country. Without them; we have the exact opposite!
0,In addition to everything else; Tariffs on other Countries SAVED our Cattle Ranchers!
0,The Cattle Ranchers; who I love; don’t understand that the only reason they are doing so well; for the first time in decades; is because I put Tariffs on cattle coming into the United States; including a 50% Tariff on Brazil. If it weren’t for me; they would be doing just as they’ve done for the past 20 years — Terrible! It would be nice if they would understand that; but they also have to get their prices down; because the consumer is a very big factor in my thinking; also!
0,Congressman Paul Gosar; D.D.S.; is an America First Patriot; who is doing a fantastic job representing Arizona’s 9th Congressional District! A MAGA Warrior; who has been with us from the very beginning; Paul is working hard to Grow our Economy; Cut Taxes and Regulations; Promote MADE IN THE U.S.A.; Advance American Energy DOMINANCE; Keep our now very Secure Border; SECURE; Support our Brave Military/Veterans; and Protect our always under siege Second Amendment. Dr. Paul Gosar has my Complete and Total Endorsement for Re-Election — HE WILL NEVER LET YOU DOWN!
0,Numerous of our NOW GREAT ALLIES in the Middle East; and areas surrounding the Middle East; have explicitly and strongly; with great enthusiasm; informed me that they would welcome the opportunity; at my request; to go into GAZA with a heavy force and “straighten our Hamas” if Hamas continues to act badly; in violation of their agreement with us. The love and spirit for the Middle East has not been seen like this in a thousand years! It is a beautiful thing to behold! I told these countries; and Israel; “NOT YET!” There is still hope that Hamas will do what is right. If they do not; an end to Hamas will be FAST; FURIOUS; &amp; BRUTAL! I would like to thank all of those countries that called to help. Also; I would like to thank the great and powerful country of Indonesia; and its wonderful leader; for all of the help they have shown and given to the Middle East; and to the U.S.A. TO EVERYONE; thank you for your attention to this matter! PRESIDENT DONALD J. TRUMP
0,The FBI; under my Administration; is doing an incredible job. Since January 20th; more than 28;000 Violent Criminals have been arrested (RECORD BREAKING!); with over 6;000 illegal weapons seized; more than 1;700 child predators and 300 human traffickers taken off the streets; 5;000 innocent children rescued; 2;000 Criminal Enterprises disrupted; 1;900 kilos of Fentanyl (Enough to kill 125 Million people!) taken out — HISTORIC RESULTS. We are bringing LAW AND ORDER back to America. Kash; Dan; Andrew; and the men and women of the FBI; are doing a tremendous job; MAKING AMERICA SAFE AGAIN!
0,JACK CIATTARELLI IS A WINNER FOR NEW JERSEY! Mikie Sherrill is the exact opposite; a stone cold loser; who will drive your Energy costs through the roof; just like the Democrats are doing all over the Country but; even more so; because she has no understanding of what she is doing. Put simply; Jack Ciattarelli will bring your Energy costs down to a new low; and Mikie Sherrill will do the exact opposite — Energy costs under her will go up by levels never seen before. Mikie has no clue as to what she is doing. NEW JERSEY; VOTE FOR JACK CIATTARELLI — HE WILL NEVER LET YOU DOWN!
0,Jack Ciattarelli; the wonderful New Jersey Gubernatorial Candidate that is doing very well in the Polls against a very Fake and Corrupt Mikie Sherrill; will bring Energy prices down in New Jersey by record amounts. He calls me constantly; wanting assurances that I will use the Power of Common Sense on helping New Jersey with their Energy bills; which are going up by record amounts. Jack is a man who will bring costs and prices down; rapidly; but in particular; Energy costs; because he knows that everything else will follow. Mikie Sherrill; on the contrary; has Energy policies and concepts that will double and triple prices in New Jersey. Unlike Jack; there have been no calls to Washington saying; “What do we do with these rapidly rising Electric and other costs?” I have brought Energy way down; with Gasoline soon to hit $2; with everything else following! If Mikie; who was essentially thrown out of her school for cheating; and wasn’t even allowed to walk through the Graduating Class; is ever involved with Government; Energy prices will soar at a record level! Unlike Jack Ciattarelli; nobody from her group is calling the White House in order to take advantage of the record drops in overall Energy costs. Jack Ciattarelli is a good man; who understands business; and who will bring down Energy; and other costs; by 50%; and even more. The unusually named Mikie; perhaps her only asset; will drive Energy costs up; like no Governor in History. She will be a DISASTER for New Jersey — VOTE JACK CIATTARELLI — HE WILL NEVER LET YOU DOWN!
0,I am pleased to announce that ground has been broken on the White House grounds to build the new; big; beautiful White House Ballroom. Completely separate from the White House itself; the East Wing is being fully modernized as part of this process; and will be more beautiful than ever when it is complete! For more than 150 years; every President has dreamt about having a Ballroom at the White House to accommodate people for grand parties; State Visits; etc. I am honored to be the first President to finally get this much-needed project underway — with zero cost to the American Taxpayer! The White House Ballroom is being privately funded by many generous Patriots; Great American Companies; and; yours truly. This Ballroom will be happily used for Generations to come! President DJT
0,I am proud to announce the nomination of Alexander Van Hook to serve as Judge on the United States District Court for the Western District of Louisiana. Alexander attended Centenary College of Louisiana; before attending Louisiana State University for his Juris Doctorate. As Acting United States Attorney for the Western District of Louisiana and; previously; as prosecutor in that same office for more than 25 years; Alexander has proven his commitment to serving the incredible people of Louisiana; and protecting their Constitutional Rights. I have total confidence that Alexander will continue to serve his State; and our Country; with great distinction in this new role. Congratulations Alexander!
0,I am pleased to announce the nomination of William Crain to serve as Judge on the United States District Court for the Eastern District of Louisiana. William is a proud Graduate of Louisiana State University; and has dedicated his life to serving Louisiana; a place I love; and won BIG three times. As a longtime State Court Judge and; currently; as Justice on the Louisiana Supreme Court; William has proven he has the Wisdom and Courage required to put our Constitution; FIRST. Now; more than ever; we need Judges who will hold violent criminals accountable; enforce the Rule of Law; and protect our Inalienable Rights. I trust William; who is highly qualified and respected; to continue to make his State; and our Nation; proud. Congratulations William!
0,I’m pleased to announce Mark Savaya will serve as Special Envoy to the Republic of Iraq. Mark’s deep understanding of the Iraq-U.S. relationship; and his connections in the region; will help advance the interests of the American people. Mark was a key player in my campaign in Michigan; where he; and others; helped secure a record vote with Muslim Americans. Congratulations; Mark!
0,Everybody: I am interviewed by the great Maria Bartiromo; RIGHT NOW; on FoxNews. Enjoy
